timestamp,Frame,lat,latf,lon,lonf,Altm,Altft,sat,Bat,Tb,Pre,Ti,Hi,To,Ho,Time
2024-10-20T06:36:33Z,1,50189424N,50.189424N,19806631E,19.806631E,459,1508,4,3152,14.3,95193,13.17,62.42,12.71,63.67,063633h
2024-10-20T06:37:26Z,2,50189469N,50.189469N,19806610E,19.806610E,444,1459,4,3113,14.64,97410,13.75,60.54,12.67,62.45,063726h
2024-10-20T06:37:59Z,3,50189019N,50.189019N,19806934E,19.806934E,410,1346,4,3086,14.88,97478,14.0,59.78,12.72,61.89,063759h
2024-10-20T06:38:32Z,4,50189195N,50.189195N,19806638E,19.806638E,467,1533,4,3061,15.6,97478,14.17,59.4,12.68,63.50,063832h
2024-10-20T06:39:39Z,5,50189224N,50.189224N,19806690E,19.806690E,445,1460,4,3013,15.28,97468,14.41,58.3,12.77,64.35,063939h
2024-10-20T06:39:56Z,6,50189293N,50.189293N,19806786E,19.806786E,440,1444,4,3003,15.36,97493,14.45,57.89,12.81,64.12,063956h
2024-10-20T06:39:58Z,7,50189306N,50.189306N,19806758E,19.806758E,437,1436,4,3008,15.36,97511,14.47,57.92,12.85,64.4,063958h
2024-10-20T06:39:59Z,8,50189319N,50.189319N,19806746E,19.806746E,437,1435,4,3005,15.38,97506,14.45,57.91,12.88,63.99,063959h
2024-10-20T06:40:00Z,9,50189332N,50.189332N,19806734E,19.806734E,436,1431,4,3005,15.38,97503,14.47,57.89,12.89,63.96,064000h
2024-10-20T06:40:01Z,10,50189339N,50.189339N,19806729E,19.806729E,436,1431,4,3002,15.35,97511,14.45,57.87,12.88,63.90,064001h
2024-10-20T06:40:02Z,11,50189347N,50.189347N,19806729E,19.806729E,435,1430,4,3010,15.36,97503,14.42,57.86,12.89,63.85,064002h
2024-10-20T06:40:03Z,12,50189348N,50.189348N,19806731E,19.806731E,435,1429,4,3008,15.38,97504,14.47,57.91,12.89,63.75,064003h
2024-10-20T06:40:04Z,13,50189355N,50.189355N,19806735E,19.806735E,435,1428,4,3002,15.39,97515,14.48,57.83,12.89,63.90,064004h
2024-10-20T06:40:05Z,14,50189383N,50.189383N,19806745E,19.806745E,434,1425,4,2999,15.39,97506,14.47,57.83,12.92,64.71,064005h
2024-10-20T06:40:06Z,15,50189391N,50.189391N,19806742E,19.806742E,433,1423,4,3000,15.39,97513,14.49,57.87,12.89,65.70,064006h
2024-10-20T06:40:07Z,16,50189396N,50.189396N,19806737E,19.806737E,434,1423,4,3005,15.39,97507,14.48,57.85,12.91,66.32,064007h
2024-10-20T06:40:08Z,17,50189384N,50.189384N,19806753E,19.806753E,431,1414,4,3005,15.39,97508,14.49,57.80,12.89,66.55,064008h
2024-10-20T06:40:09Z,18,50189388N,50.189388N,19806754E,19.806754E,430,1413,4,3000,15.39,97504,14.48,57.83,12.94,66.52,064009h
2024-10-20T06:40:10Z,19,50189391N,50.189391N,19806746E,19.806746E,430,1413,4,2995,15.39,97507,14.47,57.79,12.94,66.38,064010h
2024-10-20T06:40:14Z,20,50189353N,50.189353N,19806604E,19.806604E,423,1389,4,3000,15.40,97500,14.51,57.79,12.89,65.70,064014h
2024-10-20T06:40:15Z,21,50189381N,50.189381N,19806600E,19.806600E,428,1404,4,2993,15.42,97507,14.52,57.81,12.91,65.58,064015h
2024-10-20T06:40:17Z,22,50189378N,50.189378N,19806607E,19.806607E,434,1426,4,2992,15.42,97506,14.49,57.79,12.91,65.26,064017h
2024-10-20T06:40:18Z,23,50189413N,50.189413N,19806594E,19.806594E,439,1440,4,2991,15.43,97505,14.51,57.76,12.94,65.7,064018h
2024-10-20T06:40:19Z,24,50189419N,50.189419N,19806600E,19.806600E,444,1458,4,2997,15.42,97505,14.52,57.76,12.92,64.81,064019h
2024-10-20T06:40:20Z,25,50189415N,50.189415N,19806604E,19.806604E,445,1461,4,2995,15.43,97503,14.54,57.80,12.95,64.64,064020h
2024-10-20T06:40:21Z,26,50189415N,50.189415N,19806607E,19.806607E,445,1461,4,2997,15.43,97512,14.51,57.77,12.91,64.68,064021h
2024-10-20T06:40:22Z,27,50189413N,50.189413N,19806617E,19.806617E,445,1462,4,2997,15.44,97512,14.52,57.81,12.92,64.81,064022h
2024-10-20T06:40:23Z,28,50189414N,50.189414N,19806639E,19.806639E,445,1462,4,2988,15.43,97505,14.52,57.81,12.89,64.76,064023h
2024-10-20T06:40:24Z,29,50189417N,50.189417N,19806653E,19.806653E,445,1461,4,2988,15.44,97504,14.54,57.77,12.89,64.57,064024h
2024-10-20T06:40:26Z,30,50189418N,50.189418N,19806665E,19.806665E,448,1471,4,3000,15.44,97505,14.54,57.80,12.91,64.4,064026h
2024-10-20T06:40:27Z,31,50189415N,50.189415N,19806670E,19.806670E,449,1473,4,2988,15.46,97505,14.56,57.79,12.92,63.82,064027h
2024-10-20T06:40:28Z,32,50189411N,50.189411N,19806670E,19.806670E,449,1474,4,2989,15.46,97509,14.54,57.79,12.91,63.61,064028h
2024-10-20T06:40:29Z,33,50189405N,50.189405N,19806668E,19.806668E,449,1476,4,2994,15.46,97512,14.56,57.78,12.95,63.46,064029h
2024-10-20T06:40:30Z,34,50189402N,50.189402N,19806671E,19.806671E,450,1477,4,2994,15.47,97510,14.55,57.75,12.96,63.52,064030h
2024-10-20T06:40:31Z,35,50189393N,50.189393N,19806662E,19.806662E,456,1497,4,2992,15.48,97512,14.58,57.75,12.95,63.60,064031h
2024-10-20T06:40:32Z,36,50189396N,50.189396N,19806657E,19.806657E,457,1500,4,2986,15.47,97511,14.59,57.79,12.95,63.56,064032h
2024-10-20T06:40:33Z,37,50189415N,50.189415N,19806634E,19.806634E,462,1516,4,2986,15.48,97506,14.58,57.70,12.96,63.48,064033h
2024-10-20T06:40:34Z,38,50189412N,50.189412N,19806636E,19.806636E,463,1520,4,2994,15.48,97514,14.58,57.75,12.98,63.47,064034h
2024-10-20T06:40:35Z,39,50189407N,50.189407N,19806636E,19.806636E,463,1520,4,2989,15.47,97509,14.58,57.74,12.91,63.47,064035h
2024-10-20T06:40:36Z,40,50189411N,50.189411N,19806631E,19.806631E,462,1517,4,2988,15.48,97505,14.58,57.73,12.94,63.45,064036h
2024-10-20T06:40:37Z,41,50189418N,50.189418N,19806629E,19.806629E,461,1513,4,2984,15.51,97509,14.58,57.69,12.91,63.47,064037h
2024-10-20T06:40:38Z,42,50189425N,50.189425N,19806625E,19.806625E,461,1513,4,2994,15.48,97513,14.59,57.67,12.88,63.48,064038h
2024-10-20T06:40:39Z,43,50189429N,50.189429N,19806623E,19.806623E,461,1514,4,2996,15.50,97512,14.58,57.64,12.85,63.37,064039h
2024-10-20T06:40:40Z,44,50189425N,50.189425N,19806624E,19.806624E,461,1515,5,2985,15.51,97505,14.59,57.64,12.85,63.24,064040h
2024-10-20T06:40:41Z,45,50189431N,50.189431N,19806621E,19.806621E,464,1522,5,2984,15.51,97515,14.59,57.61,12.87,63.10,064041h
2024-10-20T06:40:45Z,46,50189454N,50.189454N,19806672E,19.806672E,429,1409,5,2983,15.52,97508,14.62,57.61,12.87,63.44,064045h
2024-10-20T06:40:46Z,47,50189457N,50.189457N,19806663E,19.806663E,435,1428,5,2983,15.52,97508,14.62,57.61,12.88,63.40,064046h
2024-10-20T06:40:48Z,48,50189463N,50.189463N,19806673E,19.806673E,439,1441,5,2983,15.52,97513,14.64,57.62,12.87,63.23,064048h
2024-10-20T06:40:49Z,49,50189456N,50.189456N,19806679E,19.806679E,443,1455,5,2991,15.55,97510,14.62,57.63,12.87,63.7,064049h
2024-10-20T06:40:50Z,50,50189467N,50.189467N,19806671E,19.806671E,445,1461,5,2991,15.52,97519,14.68,57.57,12.89,62.90,064050h
2024-10-20T06:40:51Z,51,50189477N,50.189477N,19806673E,19.806673E,442,1450,5,2993,15.55,97511,14.66,57.57,12.89,62.84,064051h
2024-10-20T06:40:52Z,52,50189454N,50.189454N,19806657E,19.806657E,446,1465,5,2982,15.55,97517,14.62,57.57,12.91,62.78,064052h
2024-10-20T06:40:53Z,53,50189458N,50.189458N,19806650E,19.806650E,448,1472,5,2980,15.55,97511,14.65,57.55,12.89,62.77,064053h
2024-10-20T06:40:54Z,54,50189459N,50.189459N,19806642E,19.806642E,450,1478,5,2978,15.56,97509,14.64,57.56,12.89,62.71,064054h
2024-10-20T06:40:55Z,55,50189461N,50.189461N,19806632E,19.806632E,452,1485,5,2984,15.56,97516,14.64,57.52,12.89,62.63,064055h
2024-10-20T06:40:56Z,56,50189458N,50.189458N,19806629E,19.806629E,454,1490,5,2994,15.56,97518,14.65,57.51,12.89,62.51,064056h
2024-10-20T06:40:57Z,57,50189459N,50.189459N,19806624E,19.806624E,453,1487,5,2986,15.56,97505,14.65,57.47,12.89,62.43,064057h
2024-10-20T06:40:58Z,58,50189453N,50.189453N,19806623E,19.806623E,453,1487,5,2989,15.56,97517,14.65,57.52,12.91,62.31,064058h
2024-10-20T06:40:59Z,59,50189451N,50.189451N,19806627E,19.806627E,452,1484,5,2989,15.56,97514,14.65,57.48,12.91,62.25,064059h
2024-10-20T06:41:00Z,60,50189453N,50.189453N,19806626E,19.806626E,450,1478,5,2975,15.59,97513,14.68,57.46,12.91,62.17,064100h
2024-10-20T06:41:01Z,61,50189460N,50.189460N,19806627E,19.806627E,447,1467,5,2978,15.60,97515,14.68,57.44,12.92,62.12,064101h
2024-10-20T06:41:02Z,62,50189458N,50.189458N,19806634E,19.806634E,444,1459,5,2981,15.60,97520,14.68,57.46,12.92,62.3,064102h
2024-10-20T06:41:03Z,63,50189454N,50.189454N,19806641E,19.806641E,443,1456,5,2986,15.60,97520,14.66,57.44,12.94,61.90,064103h
2024-10-20T06:41:04Z,64,50189451N,50.189451N,19806647E,19.806647E,442,1452,5,2975,15.60,97511,14.68,57.46,12.92,61.79,064104h
2024-10-20T06:41:05Z,65,50189445N,50.189445N,19806651E,19.806651E,442,1452,5,2986,15.60,97514,14.68,57.45,12.91,61.71,064105h
2024-10-20T06:41:06Z,66,50189441N,50.189441N,19806659E,19.806659E,442,1453,5,2984,15.60,97516,14.69,57.43,12.94,61.67,064106h
2024-10-20T06:41:07Z,67,50189441N,50.189441N,19806662E,19.806662E,441,1449,5,2984,15.60,97515,14.68,57.41,12.92,61.59,064107h
2024-10-20T06:41:08Z,68,50189443N,50.189443N,19806660E,19.806660E,440,1444,5,2980,15.60,97519,14.69,57.41,12.89,61.54,064108h
2024-10-20T06:41:09Z,69,50189441N,50.189441N,19806661E,19.806661E,439,1442,5,2980,15.60,97519,14.71,57.40,12.92,61.47,064109h
2024-10-20T06:41:10Z,70,50189434N,50.189434N,19806663E,19.806663E,440,1443,7,2982,15.61,97511,14.69,57.40,12.92,61.43,064110h
2024-10-20T06:41:11Z,71,50189433N,50.189433N,19806664E,19.806664E,439,1442,7,2981,15.63,97513,14.69,57.40,12.92,61.35,064111h
2024-10-20T06:41:12Z,72,50189428N,50.189428N,19806666E,19.806666E,439,1441,7,2980,15.61,97514,14.71,57.37,12.94,61.32,064112h
2024-10-20T06:41:15Z,73,50189195N,50.189195N,19806859E,19.806859E,487,1599,7,2977,15.64,97508,14.72,57.39,12.92,61.23,064115h
2024-10-20T06:41:16Z,74,50189301N,50.189301N,19806747E,19.806747E,449,1473,7,2978,15.63,97511,14.73,57.38,12.94,61.17,064116h
2024-10-20T06:41:18Z,75,50189333N,50.189333N,19806718E,19.806718E,447,1467,7,2982,15.64,97514,14.72,57.36,12.92,61.12,064118h
2024-10-20T06:41:19Z,76,50189350N,50.189350N,19806711E,19.806711E,450,1477,7,2982,15.64,97506,14.69,57.33,12.94,61.10,064119h
2024-10-20T06:41:20Z,77,50189339N,50.189339N,19806708E,19.806708E,451,1482,7,2978,15.67,97502,14.75,57.33,12.95,61.19,064120h
2024-10-20T06:41:21Z,78,50189361N,50.189361N,19806713E,19.806713E,449,1473,7,2980,15.68,97507,14.75,57.31,12.96,61.27,064121h
2024-10-20T06:41:22Z,79,50189384N,50.189384N,19806719E,19.806719E,448,1472,7,2978,15.67,97504,14.75,57.33,12.96,61.49,064122h
2024-10-20T06:41:23Z,80,50189385N,50.189385N,19806720E,19.806720E,449,1475,7,2980,15.69,97511,14.75,57.30,12.94,61.60,064123h
2024-10-20T06:41:24Z,81,50189391N,50.189391N,19806720E,19.806720E,450,1478,7,2972,15.69,97505,14.79,57.29,12.95,61.65,064124h
2024-10-20T06:41:25Z,82,50189393N,50.189393N,19806719E,19.806719E,450,1478,7,2972,15.69,97508,14.79,57.26,12.96,61.74,064125h
2024-10-20T06:41:26Z,83,50189400N,50.189400N,19806710E,19.806710E,450,1479,7,2980,15.69,97515,14.79,57.28,12.95,61.91,064126h
2024-10-20T06:41:27Z,84,50189406N,50.189406N,19806703E,19.806703E,451,1480,7,2975,15.71,97515,14.78,57.23,12.94,62.2,064127h
2024-10-20T06:41:28Z,85,50189407N,50.189407N,19806695E,19.806695E,452,1483,7,2977,15.71,97512,14.79,57.26,12.95,61.94,064128h
2024-10-20T06:41:29Z,86,50189411N,50.189411N,19806682E,19.806682E,453,1488,7,2978,15.71,97515,14.79,57.18,12.95,61.88,064129h
2024-10-20T06:41:30Z,87,50189414N,50.189414N,19806675E,19.806675E,453,1489,7,2969,15.71,97509,14.82,57.16,12.96,61.85,064130h
2024-10-20T06:41:31Z,88,50189415N,50.189415N,19806673E,19.806673E,453,1488,7,2969,15.71,97506,14.79,57.14,12.98,61.82,064131h
2024-10-20T06:41:32Z,89,50189417N,50.189417N,19806668E,19.806668E,453,1488,7,2970,15.72,97512,14.81,57.17,12.95,61.76,064132h
2024-10-20T06:41:33Z,90,50189418N,50.189418N,19806665E,19.806665E,453,1489,7,2973,15.72,97514,14.81,57.15,12.99,61.76,064133h
2024-10-20T06:41:34Z,91,50189420N,50.189420N,19806660E,19.806660E,453,1488,7,2975,15.72,97511,14.79,57.18,12.99,61.71,064134h
2024-10-20T06:41:35Z,92,50189424N,50.189424N,19806664E,19.806664E,453,1488,7,2982,15.72,97516,14.82,57.13,13.1,61.67,064135h
2024-10-20T06:41:36Z,93,50189424N,50.189424N,19806663E,19.806663E,453,1487,7,2978,15.72,97512,14.83,57.13,12.99,61.63,064136h
2024-10-20T06:41:37Z,94,50189420N,50.189420N,19806666E,19.806666E,453,1488,7,2977,15.72,97515,14.83,57.10,12.99,61.57,064137h
2024-10-20T06:41:38Z,95,50189420N,50.189420N,19806661E,19.806661E,453,1488,7,2967,15.72,97514,14.83,57.9,13.3,61.59,064138h
2024-10-20T06:41:39Z,96,50189419N,50.189419N,19806655E,19.806655E,454,1489,7,2971,15.73,97520,14.83,57.12,13.2,61.61,064139h
2024-10-20T06:41:40Z,97,50189416N,50.189416N,19806647E,19.806647E,454,1490,7,2967,15.73,97517,14.81,57.11,12.99,61.68,064140h
2024-10-20T06:41:41Z,98,50189426N,50.189426N,19806646E,19.806646E,454,1489,7,2967,15.76,97514,14.83,57.12,13.2,61.86,064141h
2024-10-20T06:41:42Z,99,50189431N,50.189431N,19806643E,19.806643E,453,1488,7,2974,15.75,97517,14.85,57.10,13.2,61.92,064142h
2024-10-20T06:41:43Z,100,50189435N,50.189435N,19806637E,19.806637E,453,1487,7,2970,15.73,97515,14.82,57.12,13.2,61.88,064143h
2024-10-20T06:41:47Z,101,50189342N,50.189342N,19806706E,19.806706E,454,1492,6,2961,15.77,97507,14.86,57.10,13.68,62.50,064147h
2024-10-20T06:41:49Z,102,50189215N,50.189215N,19806776E,19.806776E,450,1479,7,2964,15.76,97516,14.85,57.10,13.51,62.69,064149h
2024-10-20T06:41:50Z,103,50189231N,50.189231N,19806751E,19.806751E,448,1472,7,2964,15.77,97520,14.85,57.12,13.46,62.60,064150h
2024-10-20T06:41:51Z,104,50189235N,50.189235N,19806747E,19.806747E,451,1481,7,2962,15.77,97519,14.83,57.7,13.41,62.45,064151h
2024-10-20T06:41:52Z,105,50189279N,50.189279N,19806693E,19.806693E,456,1496,7,2972,15.77,97518,14.86,57.12,13.29,62.23,064152h
2024-10-20T06:41:53Z,106,50189316N,50.189316N,19806659E,19.806659E,458,1504,7,2974,15.77,97522,14.86,57.12,13.19,61.88,064153h
2024-10-20T06:41:54Z,107,50189337N,50.189337N,19806643E,19.806643E,456,1498,7,2967,15.77,97523,14.86,57.7,13.20,61.61,064154h
2024-10-20T06:41:55Z,108,50189345N,50.189345N,19806636E,19.806636E,456,1496,7,2964,15.77,97522,14.86,57.7,13.16,61.35,064155h
2024-10-20T06:41:56Z,109,50189347N,50.189347N,19806632E,19.806632E,455,1494,7,2971,15.79,97518,14.89,57.8,13.16,61.12,064156h
2024-10-20T06:41:57Z,110,50189350N,50.189350N,19806621E,19.806621E,455,1493,7,2970,15.80,97519,14.89,57.9,13.6,60.98,064157h
2024-10-20T06:41:58Z,111,50189360N,50.189360N,19806600E,19.806600E,454,1491,7,2969,15.80,97521,14.89,57.12,13.6,60.81,064158h
2024-10-20T06:41:59Z,112,50189361N,50.189361N,19806591E,19.806591E,454,1492,7,2969,15.81,97511,14.89,57.10,13.6,60.66,064159h
2024-10-20T06:42:00Z,113,50189361N,50.189361N,19806582E,19.806582E,454,1491,7,2969,15.81,97519,14.89,57.6,13.7,60.49,064200h
2024-10-20T06:42:01Z,114,50189359N,50.189359N,19806576E,19.806576E,454,1491,7,2961,15.81,97523,14.89,57.10,13.9,60.31,064201h
2024-10-20T06:42:02Z,115,50189357N,50.189357N,19806586E,19.806586E,455,1494,7,2966,15.81,97527,14.90,57.7,13.9,60.19,064202h
2024-10-20T06:42:03Z,116,50189361N,50.189361N,19806584E,19.806584E,455,1494,7,2974,15.81,97516,14.93,57.10,13.9,60.9,064203h
2024-10-20T06:42:04Z,117,50189366N,50.189366N,19806582E,19.806582E,455,1494,7,2959,15.82,97518,14.92,57.9,13.12,59.96,064204h
2024-10-20T06:42:05Z,118,50189369N,50.189369N,19806582E,19.806582E,455,1495,7,2966,15.82,97519,14.92,57.5,13.10,59.92,064205h
2024-10-20T06:42:06Z,119,50189372N,50.189372N,19806583E,19.806583E,455,1493,7,2966,15.81,97519,14.93,57.3,13.12,59.82,064206h
2024-10-20T06:42:07Z,120,50189373N,50.189373N,19806584E,19.806584E,455,1494,7,2966,15.84,97515,14.93,57.5,13.16,59.81,064207h
2024-10-20T06:42:08Z,121,50189374N,50.189374N,19806587E,19.806587E,454,1491,7,2961,15.82,97520,14.97,57.6,13.12,59.80,064208h
2024-10-20T06:42:09Z,122,50189375N,50.189375N,19806589E,19.806589E,454,1490,7,2961,15.85,97512,14.94,57.7,13.19,59.74,064209h
2024-10-20T06:42:10Z,123,50189375N,50.189375N,19806589E,19.806589E,454,1490,7,2964,15.85,97519,14.94,57.7,13.19,59.68,064210h
2024-10-20T06:42:11Z,124,50189375N,50.189375N,19806588E,19.806588E,454,1490,7,2961,15.85,97519,14.96,57.5,13.19,59.58,064211h
2024-10-20T06:42:12Z,125,50189373N,50.189373N,19806589E,19.806589E,454,1491,7,2964,15.85,97513,14.97,57.5,13.22,59.56,064212h
2024-10-20T06:42:13Z,126,50189375N,50.189375N,19806588E,19.806588E,454,1490,7,2960,15.85,97514,14.96,57.7,13.20,59.51,064213h
2024-10-20T06:42:14Z,127,50189375N,50.189375N,19806587E,19.806587E,454,1490,7,2969,15.85,97514,14.97,57.6,13.17,59.52,064214h
2024-10-20T06:42:18Z,128,50189253N,50.189253N,19806485E,19.806485E,472,1549,6,2964,15.86,97522,14.94,57.4,13.6,59.62,064218h
2024-10-20T06:42:20Z,129,50189248N,50.189248N,19806514E,19.806514E,466,1528,6,2966,15.86,97512,15.0,57.10,13.2,59.53,064220h
2024-10-20T06:42:21Z,130,50189264N,50.189264N,19806510E,19.806510E,464,1522,6,2966,15.89,97513,15.1,57.11,13.3,59.51,064221h
2024-10-20T06:42:22Z,131,50189226N,50.189226N,19806599E,19.806599E,452,1484,7,2963,15.89,97506,15.1,57.10,13.3,59.54,064222h
2024-10-20T06:42:23Z,132,50189239N,50.189239N,19806583E,19.806583E,452,1484,7,2963,15.89,97525,14.99,57.10,13.5,59.60,064223h
2024-10-20T06:42:24Z,133,50189307N,50.189307N,19806554E,19.806554E,455,1494,7,2955,15.89,97517,15.4,57.14,13.3,59.62,064224h
2024-10-20T06:42:25Z,134,50189325N,50.189325N,19806551E,19.806551E,458,1505,7,2961,15.90,97520,15.1,57.16,13.1,59.68,064225h
2024-10-20T06:42:26Z,135,50189333N,50.189333N,19806567E,19.806567E,455,1494,7,2963,15.89,97509,15.3,57.17,13.2,59.73,064226h
2024-10-20T06:42:27Z,136,50189340N,50.189340N,19806559E,19.806559E,455,1495,7,2962,15.92,97513,15.3,57.19,12.99,59.71,064227h
2024-10-20T06:42:28Z,137,50189348N,50.189348N,19806552E,19.806552E,456,1497,7,2963,15.90,97518,15.1,57.26,13.1,59.75,064228h
2024-10-20T06:42:29Z,138,50189354N,50.189354N,19806543E,19.806543E,456,1498,7,2964,15.90,97509,15.3,57.25,13.5,59.74,064229h
2024-10-20T06:42:30Z,139,50189356N,50.189356N,19806548E,19.806548E,455,1495,7,2955,15.92,97502,15.4,57.24,13.5,59.79,064230h
2024-10-20T06:42:31Z,140,50189359N,50.189359N,19806540E,19.806540E,454,1491,7,2959,15.93,97511,15.7,57.25,13.1,59.82,064231h
2024-10-20T06:42:32Z,141,50189352N,50.189352N,19806532E,19.806532E,452,1485,7,2960,15.92,97522,15.7,57.23,13.5,59.97,064232h
2024-10-20T06:42:33Z,142,50189346N,50.189346N,19806519E,19.806519E,451,1480,7,2953,15.93,97511,15.7,57.22,13.2,60.4,064233h
2024-10-20T06:42:34Z,143,50189342N,50.189342N,19806519E,19.806519E,450,1476,7,2953,15.93,97507,15.7,57.24,13.3,60.8,064234h
2024-10-20T06:42:35Z,144,50189342N,50.189342N,19806516E,19.806516E,450,1478,7,2953,15.93,97512,15.8,57.27,12.99,60.14,064235h
2024-10-20T06:42:36Z,145,50189335N,50.189335N,19806509E,19.806509E,450,1477,7,2961,15.93,97512,15.7,57.28,13.1,60.12,064236h
2024-10-20T06:42:37Z,146,50189333N,50.189333N,19806504E,19.806504E,449,1475,6,2956,15.93,97511,15.7,57.27,12.98,60.11,064237h
2024-10-20T06:42:38Z,147,50189335N,50.189335N,19806500E,19.806500E,449,1473,7,2956,15.93,97515,15.7,57.23,12.96,60.14,064238h
2024-10-20T06:42:39Z,148,50189329N,50.189329N,19806493E,19.806493E,448,1470,7,2961,15.93,97514,15.7,57.27,12.95,60.23,064239h
2024-10-20T06:42:40Z,149,50189331N,50.189331N,19806493E,19.806493E,447,1468,7,2953,15.94,97511,15.10,57.27,12.92,60.27,064240h
2024-10-20T06:42:41Z,150,50189337N,50.189337N,19806495E,19.806495E,448,1471,7,2952,15.93,97510,15.8,57.23,12.92,60.24,064241h
2024-10-20T06:42:42Z,151,50189338N,50.189338N,19806496E,19.806496E,448,1472,7,2963,15.96,97509,15.10,57.26,12.92,60.18,064242h
2024-10-20T06:42:43Z,152,50189340N,50.189340N,19806501E,19.806501E,448,1471,7,2963,15.94,97517,15.8,57.23,12.89,60.20,064243h
2024-10-20T06:42:44Z,153,50189344N,50.189344N,19806502E,19.806502E,448,1471,7,2956,15.94,97510,15.10,57.20,12.91,60.20,064244h
2024-10-20T06:42:45Z,154,50189345N,50.189345N,19806505E,19.806505E,448,1471,7,2956,15.97,97513,15.11,57.21,12.89,60.21,064245h
2024-10-20T06:42:48Z,155,50189378N,50.189378N,19806494E,19.806494E,431,1415,7,2951,15.97,97513,15.11,57.15,12.84,60.18,064248h
2024-10-20T06:42:49Z,156,50189272N,50.189272N,19806523E,19.806523E,436,1432,7,2947,15.97,97509,15.11,57.17,12.87,60.8,064249h
2024-10-20T06:42:51Z,157,50189238N,50.189238N,19806521E,19.806521E,449,1473,7,2950,15.97,97509,15.13,57.10,12.81,59.92,064251h
2024-10-20T06:42:52Z,158,50189248N,50.189248N,19806512E,19.806512E,455,1492,7,2955,15.97,97511,15.11,57.10,12.85,59.87,064252h
2024-10-20T06:42:53Z,159,50189244N,50.189244N,19806505E,19.806505E,455,1495,7,2964,15.97,97514,15.13,57.10,12.85,59.85,064253h
2024-10-20T06:42:54Z,160,50189238N,50.189238N,19806516E,19.806516E,460,1512,7,2958,15.97,97512,15.13,57.11,12.87,59.82,064254h
2024-10-20T06:42:55Z,161,50189233N,50.189233N,19806531E,19.806531E,458,1505,7,2947,15.98,97515,15.13,57.8,12.87,59.80,064255h
2024-10-20T06:42:56Z,162,50189233N,50.189233N,19806544E,19.806544E,455,1493,7,2950,15.97,97514,15.14,57.9,12.89,59.88,064256h
2024-10-20T06:42:57Z,163,50189245N,50.189245N,19806544E,19.806544E,453,1488,7,2952,15.97,97513,15.16,57.4,12.88,59.94,064257h
2024-10-20T06:42:58Z,164,50189293N,50.189293N,19806520E,19.806520E,448,1472,7,2950,15.98,97514,15.16,57.3,12.88,59.96,064258h
2024-10-20T06:42:59Z,165,50189310N,50.189310N,19806518E,19.806518E,446,1466,7,2959,15.98,97504,15.14,57.2,12.88,59.99,064259h
2024-10-20T06:43:00Z,166,50189315N,50.189315N,19806518E,19.806518E,445,1463,7,2956,15.98,97511,15.16,56.96,12.88,59.99,064300h
2024-10-20T06:43:01Z,167,50189306N,50.189306N,19806534E,19.806534E,447,1467,7,2956,16.0,97511,15.17,56.98,12.91,59.96,064301h
2024-10-20T06:43:02Z,168,50189303N,50.189303N,19806541E,19.806541E,448,1470,7,2947,15.98,97516,15.14,56.94,12.89,60.0,064302h
2024-10-20T06:43:03Z,169,50189311N,50.189311N,19806541E,19.806541E,447,1468,7,2945,16.0,97512,15.17,56.97,12.91,60.1,064303h
2024-10-20T06:43:04Z,170,50189319N,50.189319N,19806537E,19.806537E,446,1466,7,2950,16.0,97513,15.14,56.97,12.88,60.2,064304h
2024-10-20T06:43:05Z,171,50189324N,50.189324N,19806538E,19.806538E,446,1464,7,2951,16.0,97513,15.17,56.90,12.91,59.99,064305h
2024-10-20T06:43:06Z,172,50189327N,50.189327N,19806542E,19.806542E,445,1463,7,2955,15.98,97516,15.14,56.93,12.92,59.97,064306h
2024-10-20T06:43:07Z,173,50189328N,50.189328N,19806542E,19.806542E,446,1464,7,2950,16.1,97517,15.17,56.91,12.92,59.93,064307h
2024-10-20T06:43:08Z,174,50189331N,50.189331N,19806540E,19.806540E,446,1464,7,2955,16.1,97512,15.16,56.89,12.94,59.90,064308h
2024-10-20T06:43:09Z,175,50189334N,50.189334N,19806540E,19.806540E,446,1465,7,2953,16.0,97515,15.16,56.87,12.91,59.81,064309h
2024-10-20T06:43:10Z,176,50189337N,50.189337N,19806535E,19.806535E,446,1464,7,2952,16.2,97514,15.18,56.85,12.88,59.69,064310h
2024-10-20T06:43:11Z,177,50189338N,50.189338N,19806539E,19.806539E,446,1465,7,2945,16.2,97516,15.17,56.82,12.85,59.60,064311h
2024-10-20T06:43:12Z,178,50189343N,50.189343N,19806545E,19.806545E,446,1465,7,2948,16.2,97514,15.16,56.83,12.88,59.48,064312h
2024-10-20T06:43:13Z,179,50189349N,50.189349N,19806550E,19.806550E,446,1464,7,2948,16.3,97512,15.16,56.81,12.85,59.39,064313h
2024-10-20T06:43:14Z,180,50189354N,50.189354N,19806561E,19.806561E,446,1465,7,2947,16.3,97515,15.18,56.83,12.87,59.29,064314h
2024-10-20T06:43:15Z,181,50189361N,50.189361N,19806570E,19.806570E,447,1467,7,2953,16.3,97515,15.18,56.81,12.85,59.25,064315h
2024-10-20T06:43:16Z,182,50189371N,50.189371N,19806578E,19.806578E,447,1469,7,2959,16.2,97513,15.17,56.79,12.84,59.22,064316h
2024-10-20T06:43:19Z,183,50189019N,50.189019N,19806480E,19.806480E,584,1919,5,2938,16.4,97512,15.17,56.72,12.79,59.13,064319h
